agency,sub_agency,calendar_year,amount,sub_type_name,rev_type,sub_type
UPU,UPU,2016,34821917.07,Assessed contributions,Assessed contributions,R01
UPU,UPU,2011,1950613,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2012,9126650,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2013,9373594.31,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2014,15590008.49,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2015,13128961.65,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2016,24188480.98,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2012,20927951.62,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2013,21494209.58,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2014,13760699.66,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2015,20901991.93,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2016,19763642.93,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2019,37052902.56,Assessed contributions,Assessed contributions,R01
UPU,UPU,2019,20761661.54,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2017,36961495.91,Assessed contributions,Assessed contributions,R01
UPU,UPU,2018,36624460.99,Assessed contributions,Assessed contributions,R01
UPU,UPU,2017,15726451.94,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2018,19306081.05,Revenue from other activities,Revenue from other activities,R04
UPU,UPU,2017,16570358.9,Voluntary non-core (earmarked) contributions,Voluntary non-core (earmarked) contributions,R03
UPU,UPU,2018,18308343.47,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UPU,UPU,2019,18684052.31,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UPU,UPU,2020,42785730.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2020,32042801.81,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UPU,UPU,2020,18883886.75,Other revenue - external to UN,Revenue from other activities,R04C
UPU,UPU,2021,41289398.91,Assessed Contributions,Assessed Contributions,R01
UPU,UPU,2021,27738222.95,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
UPU,UPU,2021,20227006.56,Other revenue - external to UN,Revenue from other activities,R04C
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,996749.73,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,2242686.89,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,2491874.32,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,996749.73,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,996749.73,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,1993499.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,1245937.16,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,2491874.32,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,199349.95,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,1245937.16,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,2491874.32,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,498374.86,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,1245937.16,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,2491874.32,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,99674.97,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,249187.43,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,747562.3,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,149512.46,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,4983.75,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,24918.74,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
UPU,UPU,2022,49837.49,Assessed contributions,Assessed contributions,R01
