calendar_year,entity_code,type_of_financial_information,amount,sdg_goal,sdg_target,sdg_indicator
2022,FAO,EXP,385112566.0,2,2.1,
2022,FAO,EXP,7847560.0,2,2.b,
2022,FAO,EXP,13724671.0,3,3.2,
2022,FAO,EXP,122599087.0,1,1.1,
2022,FAO,EXP,38943201.0,1,1.4,
2022,FAO,EXP,40065212.0,2,2.2,
2022,FAO,EXP,7720432.0,2,2.c,
2022,FAO,EXP,939438.0,4,4.3,
2022,FAO,EXP,2681570.0,5,5.4,
2022,FAO,EXP,134081258.0,2,2.4,
2022,FAO,EXP,7152821.0,3,3.1,
2022,FAO,EXP,1461984.0,4,4.4,
2022,FAO,EXP,3491637.0,5,5.b,
2022,FAO,EXP,13969288.0,6,6.4,
2022,FAO,EXP,8147351.0,8,8.1,
2022,FAO,EXP,899065.0,8,8.4,
2022,FAO,EXP,930067.0,8,8.6,
2022,FAO,EXP,739949.0,8,8.8,
2022,FAO,EXP,3248286.0,9,9.c,
2022,FAO,EXP,99999.0,10,10.3,
2022,FAO,EXP,5770132.0,10,10.a,
2022,FAO,EXP,5365657.0,11,11.a,
2022,FAO,EXP,26870983.0,13,13.2,
2022,FAO,EXP,5711623.0,14,14.6,
2022,FAO,EXP,20263259.0,14,14.b,
2022,FAO,EXP,39017151.0,15,15.2,
2022,FAO,EXP,1266801.0,15,15.5,
2022,FAO,EXP,1023706.0,15,15.9,
2022,FAO,EXP,1479362.0,16,16.a,
2022,FAO,EXP,2393489.0,17,17.12,
2022,FAO,EXP,598286.0,17,17.16,
2022,FAO,EXP,11197507.0,2,2.5,
2022,FAO,EXP,781287.0,3,3.9,
2022,FAO,EXP,2900021.0,5,5.5,
2022,FAO,EXP,3307352.0,12,12.a,
2022,FAO,EXP,21166682.0,14,14.2,
2022,FAO,EXP,3386166.0,14,14.a,
2022,FAO,EXP,19933442.0,15,15.3,
2022,FAO,EXP,3037902.0,16,16.1,
2022,FAO,EXP,1763762.0,17,17.1,
2022,FAO,EXP,22927174.0,3,3.d,
2022,FAO,EXP,797488.0,4,4.1,
2022,FAO,EXP,7713118.0,5,5.a,
2022,FAO,EXP,1645328.0,6,6.5,
2022,FAO,EXP,4499265.0,8,8.2,
2022,FAO,EXP,7115942.0,8,8.5,
2022,FAO,EXP,1324321.0,8,8.7,
2022,FAO,EXP,20845259.0,9,9.3,
2022,FAO,EXP,17950339.0,10,10.1,
2022,FAO,EXP,588178.0,10,10.4,
2022,FAO,EXP,9397660.0,10,10.b,
2022,FAO,EXP,1069366.0,11,11.b,
2022,FAO,EXP,2150606.0,6,6.6,
2022,FAO,EXP,6143645.0,8,8.3,
2022,FAO,EXP,1600069.0,8,8.a,
2022,FAO,EXP,19115488.0,10,10.2,
2022,FAO,EXP,1437974.0,11,11.5,
2022,FAO,EXP,4352822.0,12,12.1,
2022,FAO,EXP,29282697.0,12,12.2,
2022,FAO,EXP,5252060.0,12,12.4,
2022,FAO,EXP,5493606.0,12,12.5,
2022,FAO,EXP,10313156.0,12,12.3,
2022,FAO,EXP,7780823.0,13,13.a,
2022,FAO,EXP,8382636.0,14,14.3,
2022,FAO,EXP,34541706.0,15,15.1,
2022,FAO,EXP,7133832.0,15,15.6,
2022,FAO,EXP,9056704.0,16,16.7,
2022,FAO,EXP,6444221.0,17,17.11,
2022,FAO,EXP,35844728.0,13,13.1,
2022,FAO,EXP,22298519.0,13,13.b,
2022,FAO,EXP,22808885.0,14,14.4,
2022,FAO,EXP,7019958.0,14,14.7,
2022,FAO,EXP,7165519.0,14,14.c,
2022,FAO,EXP,10462380.0,15,15.4,
2022,FAO,EXP,10997096.0,15,15.8,
2022,FAO,EXP,1136088.0,16,16.3,
2022,FAO,EXP,5442701.0,17,17.14,
2022,IOM,BUD,7704.0,17,17.7,
2022,IOM,BUD,40583.0,17,17.8,
2022,IOM,BUD,2475658.0,17,17.3,
2022,IOM,BUD,138828.0,17,17.6,
2022,IOM,BUD,14378388.0,3,3.d,
2022,IOM,BUD,20765293.0,8,8.7,
2022,IOM,BUD,3064723.0,8,8.8,
2022,IOM,BUD,27132.0,8,8.1,
2022,IOM,BUD,1799.0,8,8.9,
2022,IOM,BUD,132357.0,8,8.1,
2022,IOM,BUD,10948.0,8,8.2,
2022,IOM,BUD,13902704.0,1,1.3,
2022,IOM,BUD,37945335.0,1,1.4,
2022,IOM,BUD,264597727.0,1,1.5,
2022,IOM,BUD,903648.0,13,13.b,
2022,IOM,BUD,26778.0,15,15.1,
2022,IOM,BUD,2661335.0,11,11.7,
2022,IOM,BUD,327980.0,11,11.a,
2022,IOM,BUD,2617781.0,1,1.1,
2022,IOM,BUD,2412164.0,1,1.a,
2022,IOM,BUD,409191.0,1,1.b,
2022,IOM,BUD,8843525.0,2,2.1,
2022,IOM,BUD,1030.0,2,2.4,
2022,IOM,BUD,2190178.0,3,3.1,
2022,IOM,BUD,8445893.0,3,3.7,
2022,IOM,BUD,49742501.0,3,3.8,
2022,IOM,BUD,1943064.0,17,17.17,
2022,IOM,BUD,5304661.0,17,17.18,
2022,IOM,BUD,3107839.0,17,17.16,
2022,IOM,BUD,999522.0,17,17.19,
2022,IOM,BUD,645.0,17,17.15,
2022,IOM,BUD,49923.0,17,17.1,
2022,IOM,BUD,37872.0,3,3.9,
2022,IOM,BUD,1297133.0,3,3.b,
2022,IOM,BUD,489197.0,3,3.c,
2022,IOM,BUD,8777785.0,1,1.2,
2022,IOM,BUD,68615108.0,3,3.3,
2022,IOM,BUD,1199755.0,17,17.14,
2022,IOM,BUD,20985.0,15,15.2,
2022,IOM,BUD,1106426.0,16,16.4,
2022,IOM,BUD,1038418.0,3,3.2,
2022,IOM,BUD,828053.0,5,5.c,
2022,IOM,BUD,23853.0,9,9.5,
2022,IOM,BUD,34153156.0,10,10.2,
2022,IOM,BUD,95725.0,10,10.c,
2022,IOM,BUD,30092609.0,11,11.5,
2022,IOM,BUD,4681433.0,11,11.b,
2022,IOM,BUD,10419895.0,13,13.1,
2022,IOM,BUD,3333541.0,16,16.3,
2022,IOM,BUD,3877505.0,16,16.6,
2022,IOM,BUD,1013780.0,2,2.2,
2022,IOM,BUD,386808.0,4,4.2,
2022,IOM,BUD,27170.0,8,8.b,
2022,IOM,BUD,6158659.0,9,9.1,
2022,IOM,BUD,162673.0,9,9.3,
2022,IOM,BUD,2740597.0,17,17.9,
2022,IOM,BUD,14779809.0,4,4.4,
2022,IOM,BUD,429606.0,4,4.5,
2022,IOM,BUD,1163407.0,4,4.6,
2022,IOM,BUD,7925135.0,4,4.7,
2022,IOM,BUD,114669.0,4,4.a,
2022,IOM,BUD,563603.0,4,4.b,
2022,IOM,BUD,12339.0,4,4.c,
2022,IOM,BUD,2030349.0,5,5.1,
2022,IOM,BUD,32020588.0,5,5.2,
2022,IOM,BUD,623198.0,5,5.4,
2022,IOM,BUD,7372116.0,5,5.5,
2022,IOM,BUD,1447322.0,5,5.a,
2022,IOM,BUD,127731.0,5,5.b,
2022,IOM,BUD,129456.0,5,5.3,
2022,IOM,BUD,28112554.0,6,6.1,
2022,IOM,BUD,41143268.0,6,6.2,
2022,IOM,BUD,2329332.0,6,6.3,
2022,IOM,BUD,12793408.0,6,6.b,
2022,IOM,BUD,163295.0,6,6.4,
2022,IOM,BUD,36664.0,6,6.5,
2022,IOM,BUD,833474.0,7,7.1,
2022,IOM,BUD,1033802.0,7,7.3,
2022,IOM,BUD,821126.0,7,7.b,
2022,IOM,BUD,26131539.0,3,3.4,
2022,IOM,BUD,1199437.0,4,4.1,
2022,IOM,BUD,362690.0,9,9.4,
2022,IOM,BUD,2869657.0,10,10.3,
2022,IOM,BUD,2335472.0,11,11.2,
2022,IOM,BUD,6305.0,11,11.6,
2022,IOM,BUD,2172011.0,11,11.c,
2022,IOM,BUD,955598.0,13,13.3,
2022,IOM,BUD,19189180.0,16,16.2,
2022,IOM,BUD,2424226.0,4,4.3,
2022,IOM,BUD,6636.0,5,5.6,
2022,IOM,BUD,1951874.0,8,8.3,
2022,IOM,BUD,5483192.0,8,8.5,
2022,IOM,BUD,9019240.0,8,8.6,
2022,IOM,BUD,15203.0,9,9.a,
2022,IOM,BUD,1717154776.0,10,10.7,
2022,IOM,BUD,1572111.0,11,11.3,
2022,IOM,BUD,119789.0,12,12.5,
2022,IOM,BUD,1957875.0,16,16.5,
2022,IOM,BUD,15953085.0,16,16.7,
2022,IOM,BUD,3497657.0,16,16.9,
2022,IOM,BUD,49761.0,9,9.c,
2022,IOM,BUD,1040797.0,10,10.4,
2022,IOM,BUD,45239656.0,11,11.1,
2022,IOM,BUD,384939.0,12,12.2,
2022,IOM,BUD,1543620.0,13,13.2,
2022,IOM,BUD,33247932.0,16,16.1,
2022,IOM,BUD,2322348.0,16,16.1,
2022,IOM,BUD,38099807.0,16,16.a,
2022,IOM,BUD,1255695.0,16,16.b,
2022,IOM,BUD,12667.0,16,16.8,
2022,UNDP,EXP,25694550.0,3,3.2,
2022,UNDP,EXP,369774639.0,3,3.3,
2022,UNDP,EXP,19735011.0,3,3.4,
2022,UNDP,EXP,11741504.0,3,3.5,
2022,UNDP,EXP,1125491.0,3,3.6,
2022,UNDP,EXP,207881.0,4,4.6,
2022,UNDP,EXP,1258792.0,4,4.7,
2022,UNDP,EXP,17302119.0,4,4.a,
2022,UNDP,EXP,163434974.0,13,13.1,
2022,UNDP,EXP,156302141.0,13,13.2,
2022,UNDP,EXP,21138992.0,13,13.3,
2022,UNDP,EXP,226135.0,13,13.a,
2022,UNDP,EXP,1379489.0,13,13.b,
2022,UNDP,EXP,575701.0,14,14.1,
2022,UNDP,EXP,9679196.0,14,14.2,
2022,UNDP,EXP,528161.0,14,14.7,
2022,UNDP,EXP,63985.0,14,14.a,
2022,UNDP,EXP,629689.0,14,14.b,
2022,UNDP,EXP,296938.0,14,14.c,
2022,UNDP,EXP,65274542.0,15,15.1,
2022,UNDP,EXP,2104712.0,14,14.4,
2022,UNDP,EXP,14621703.0,14,14.5,
2022,UNDP,EXP,1539292.0,15,15.7,
2022,UNDP,EXP,28663.0,15,15.8,
2022,UNDP,EXP,11751092.0,15,15.9,
2022,UNDP,EXP,337858.0,15,15.b,
2022,UNDP,EXP,642754.0,15,15.c,
2022,UNDP,EXP,2802995.0,15,15.a,
2022,UNDP,EXP,4689153.0,15,15.6,
2022,UNDP,EXP,210231356.0,16,16.3,
2022,UNDP,EXP,3668518.0,16,16.4,
2022,UNDP,EXP,160699092.0,1,1.2,
2022,UNDP,EXP,554000.0,5,5.a,
2022,UNDP,EXP,2412385.0,5,5.b,
2022,UNDP,EXP,6288545.0,5,5.c,
2022,UNDP,EXP,912293.0,9,9.b,
2022,UNDP,EXP,1848546.0,9,9.c,
2022,UNDP,EXP,28046977.0,10,10.1,
2022,UNDP,EXP,28406460.0,10,10.2,
2022,UNDP,EXP,4326676.0,10,10.3,
2022,UNDP,EXP,5411253.0,10,10.4,
2022,UNDP,EXP,3954603.0,10,10.5,
2022,UNDP,EXP,912321.0,10,10.6,
2022,UNDP,EXP,60631.0,10,10.a,
2022,UNDP,EXP,5922873.0,10,10.7,
2022,UNDP,EXP,14749884.0,11,11.b,
2022,UNDP,EXP,1466585.0,11,11.c,
2022,UNDP,EXP,26497360.0,12,12.2,
2022,UNDP,EXP,27378687.0,12,12.4,
2022,UNDP,EXP,429113.0,12,12.3,
2022,UNDP,EXP,6921951.0,12,12.5,
2022,UNDP,EXP,3130791.0,12,12.6,
2022,UNDP,EXP,8608365.0,15,15.4,
2022,UNDP,EXP,9700518.0,15,15.5,
2022,UNDP,EXP,61742639.0,15,15.2,
2022,UNDP,EXP,4439929.0,15,15.3,
2022,UNDP,EXP,99054954.0,16,16.1,
2022,UNDP,EXP,117262350.0,1,1.1,
2022,UNDP,EXP,133344357.0,1,1.3,
2022,UNDP,EXP,4109845.0,16,16.9,
2022,UNDP,EXP,9613371.0,16,16.b,
2022,UNDP,EXP,56184456.0,16,16.a,
2022,UNDP,EXP,3860622.0,17,17.1,
2022,UNDP,EXP,604306.0,17,17.1,
2022,UNDP,EXP,175187562.0,1,1.5,
2022,UNDP,EXP,33282019.0,2,2.1,
2022,UNDP,EXP,8429787.0,2,2.4,
2022,UNDP,EXP,92386231.0,3,3.8,
2022,UNDP,EXP,498311.0,3,3.a,
2022,UNDP,EXP,148090.0,3,3.c,
2022,UNDP,EXP,4517912.0,4,4.3,
2022,UNDP,EXP,30943136.0,5,5.2,
2022,UNDP,EXP,471599.0,5,5.3,
2022,UNDP,EXP,4017883.0,5,5.4,
2022,UNDP,EXP,62288092.0,5,5.5,
2022,UNDP,EXP,26598437.0,5,5.6,
2022,UNDP,EXP,1167695.0,17,17.13,
2022,UNDP,EXP,9062657.0,17,17.14,
2022,UNDP,EXP,80871274.0,17,17.18,
2022,UNDP,EXP,5952815.0,6,6.1,
2022,UNDP,EXP,902629.0,6,6.2,
2022,UNDP,EXP,469759159.0,1,1.4,
2022,UNDP,EXP,17214853.0,2,2.3,
2022,UNDP,EXP,4435772.0,2,2.c,
2022,UNDP,EXP,8768840.0,3,3.b,
2022,UNDP,EXP,1914665.0,4,4.2,
2022,UNDP,EXP,329169.0,4,4.c,
2022,UNDP,EXP,5528433.0,5,5.1,
2022,UNDP,EXP,12751197.0,6,6.3,
2022,UNDP,EXP,10587773.0,6,6.4,
2022,UNDP,EXP,96212237.0,1,1.a,
2022,UNDP,EXP,34090152.0,2,2.2,
2022,UNDP,EXP,9012394.0,3,3.1,
2022,UNDP,EXP,790757.0,3,3.7,
2022,UNDP,EXP,8962761.0,4,4.1,
2022,UNDP,EXP,23183159.0,4,4.4,
2022,UNDP,EXP,72705.0,17,17.15,
2022,UNDP,EXP,57385.0,17,17.2,
2022,UNDP,EXP,1467484.0,10,10.b,
2022,UNDP,EXP,4281896.0,11,11.1,
2022,UNDP,EXP,18633865.0,1,1.b,
2022,UNDP,EXP,2696378.0,2,2.a,
2022,UNDP,EXP,3840450.0,3,3.9,
2022,UNDP,EXP,16327406.0,3,3.d,
2022,UNDP,EXP,2836983.0,4,4.5,
2022,UNDP,EXP,41372219.0,11,11.5,
2022,UNDP,EXP,5816217.0,11,11.4,
2022,UNDP,EXP,25060638.0,11,11.3,
2022,UNDP,EXP,1001115.0,11,11.2,
2022,UNDP,EXP,1450997.0,6,6.5,
2022,UNDP,EXP,530769.0,6,6.6,
2022,UNDP,EXP,160703.0,6,6.a,
2022,UNDP,EXP,3530372.0,6,6.b,
2022,UNDP,EXP,125721916.0,7,7.1,
2022,UNDP,EXP,3769864.0,7,7.2,
2022,UNDP,EXP,7615508.0,7,7.3,
2022,UNDP,EXP,10536403.0,7,7.a,
2022,UNDP,EXP,1228390.0,7,7.b,
2022,UNDP,EXP,1093156.0,8,8.1,
2022,UNDP,EXP,6860527.0,8,8.1,
2022,UNDP,EXP,11404694.0,8,8.2,
2022,UNDP,EXP,31987567.0,8,8.3,
2022,UNDP,EXP,2529147.0,8,8.4,
2022,UNDP,EXP,20347559.0,8,8.5,
2022,UNDP,EXP,10629434.0,8,8.6,
2022,UNDP,EXP,22345.0,8,8.7,
2022,UNDP,EXP,108633.0,8,8.8,
2022,UNDP,EXP,920882.0,8,8.9,
2022,UNDP,EXP,6191096.0,9,9.1,
2022,UNDP,EXP,282139.0,9,9.2,
2022,UNDP,EXP,6987957.0,9,9.3,
2022,UNDP,EXP,69971478.0,9,9.4,
2022,UNDP,EXP,4944155.0,9,9.5,
2022,UNDP,EXP,183849.0,9,9.a,
2022,UNDP,EXP,76875473.0,17,17.16,
2022,UNDP,EXP,1057861.0,11,11.6,
2022,UNDP,EXP,9388350.0,11,11.a,
2022,UNDP,EXP,133445.0,11,11.7,
2022,UNDP,EXP,3230372.0,12,12.7,
2022,UNDP,EXP,759401.0,12,12.8,
2022,UNDP,EXP,1537661.0,12,12.a,
2022,UNDP,EXP,480415.0,12,12.b,
2022,UNDP,EXP,5102637.0,16,16.1,
2022,UNDP,EXP,692713.0,16,16.2,
2022,UNDP,EXP,40724588.0,16,16.5,
2022,UNDP,EXP,1913659.0,16,16.8,
2022,UNDP,EXP,152379371.0,16,16.7,
2022,UNDP,EXP,361720242.0,16,16.6,
2022,UNDP,EXP,2640127.0,17,17.11,
2022,UNDP,EXP,25456492.0,17,17.17,
2022,UNDP,EXP,3919077.0,17,17.19,
2022,UNDP,EXP,1434186.0,17,17.3,
2022,UNDP,EXP,999837.0,17,17.4,
2022,UNDP,EXP,214880.0,17,17.7,
2022,UNDP,EXP,1386273.0,17,17.8,
2022,UNDP,EXP,50924144.0,17,17.9,
2022,UNDP,EXP,7479574.0,17,17.6,
2022,IMO,EXP,24630342.96,9,,
2022,IMO,EXP,11667004.81,10,,
2022,IMO,EXP,14259672.68,13,,
2022,IMO,EXP,12315170.88,14,,
2022,IMO,EXP,1944500.6,5,,
2022,ITU,BUD,10650054.17,1,,
2022,ITU,BUD,2847983.75,2,,
2022,ITU,BUD,10114083.42,3,,
2022,ITU,BUD,6820073.67,4,,
2022,ITU,BUD,9612014.08,5,,
2022,ITU,BUD,2642539.54,6,,
2022,ITU,BUD,4696970.75,7,,
2022,ITU,BUD,5849940.41,8,,
2022,ITU,BUD,70237151.68,9,,
2022,ITU,BUD,10399686.89,10,,
2022,ITU,BUD,3436205.85,12,,
2022,ITU,BUD,5655156.01,13,,
2022,ITU,BUD,9546813.65,11,,
2022,ITU,BUD,7593644.64,16,,
2022,ITU,BUD,2614435.54,14,,
2022,ITU,BUD,1418042.25,15,,
2022,ITU,BUD,13114249.19,17,,
2022,UNIDO,EXP,13279954.21,17,,
2022,UNIDO,EXP,1396351.44,16,,
2022,UNIDO,EXP,27372629.39,1,,
2022,UNIDO,EXP,6754186.37,3,,
2022,UNIDO,EXP,748553.78,4,,
2022,UNIDO,EXP,14320260.92,5,,
2022,UNIDO,EXP,95307.77,6,,
2022,UNIDO,EXP,28882906.28,7,,
2022,UNIDO,EXP,2513486.69,8,,
2022,UNIDO,EXP,136038382.3,9,,
2022,UNIDO,EXP,19308238.55,2,,
2022,UNIDO,EXP,5051082.0,11,,
2022,UNIDO,EXP,424821.09,14,,
2022,UNIDO,EXP,424820.02,15,,
2022,UNIDO,EXP,354653.89,10,,
2022,UNIDO,EXP,14885120.34,12,,
2022,UNIDO,EXP,58261422.79,13,,
2022,OPCW,EXP,7443653.89,16,16.a,
2022,OPCW,EXP,81229012.78,16,16.1,
2022,ICC,EXP,174399899.9,16,,
2022,WTO,EXP,308029763.8,17,17.1,
2022,IARC,EXP,51288503.73,3,3.4,
2022,UNU,EXP,1923293.0,1,,
2022,UNU,EXP,689614.0,2,,
2022,UNU,EXP,909466.0,3,,
2022,UNU,EXP,958286.0,4,,
2022,UNU,EXP,1780291.0,5,,
2022,UNU,EXP,396190.0,6,,
2022,UNU,EXP,546889.0,9,,
2022,UNU,EXP,2091960.0,8,,
2022,UNU,EXP,336063.0,7,,
2022,UNU,EXP,2417333.0,10,,
2022,UNU,EXP,2207656.0,11,,
2022,UNU,EXP,504265.0,12,,
2022,UNU,EXP,2277645.0,13,,
2022,UNU,EXP,334787.0,14,,
2022,UNU,EXP,569997.0,15,,
2022,UNU,EXP,2972479.0,16,,
2022,UNU,EXP,3744459.0,17,,
2022,UN-DPO,EXP,7091307082.0,16,,
2022,ICAO,EXP,416849.56,7,,
2022,ICAO,EXP,416849.56,5,,
2022,ICAO,EXP,416849.56,8,,
2022,ICAO,EXP,2930693.95,3,,
2022,ICAO,EXP,2930693.95,8,,
2022,ICAO,EXP,2930693.95,9,,
2022,ICAO,EXP,2930693.95,13,,
2022,ICAO,EXP,2930693.95,16,,
2022,ICAO,EXP,1733882.01,5,,
2022,ICAO,EXP,1733882.01,7,,
2022,ICAO,EXP,1733882.01,10,,
2022,ICAO,EXP,1978869.47,3,,
2022,ICAO,EXP,1978869.47,4,,
2022,ICAO,EXP,1978869.47,9,,
2022,ICAO,EXP,2930693.95,2,,
2022,ICAO,EXP,2930693.95,4,,
2022,ICAO,EXP,2930693.95,5,,
2022,ICAO,EXP,2930693.95,11,,
2022,ICAO,EXP,2930693.95,17,,
2022,ICAO,EXP,1733882.01,4,,
2022,ICAO,EXP,1733882.01,8,,
2022,ICAO,EXP,1733882.01,9,,
2022,ICAO,EXP,1733882.01,13,,
2022,ICAO,EXP,1733882.01,17,,
2022,ICAO,EXP,2930693.95,10,,
2022,ICAO,EXP,1733882.01,11,,
2022,ICAO,EXP,1978869.47,5,,
2022,ICAO,EXP,1978869.47,16,,
2022,ICAO,EXP,368525.07,4,,
2022,ICAO,EXP,368525.07,9,,
2022,ICAO,EXP,368525.07,13,,
2022,ICAO,EXP,416849.56,3,,
2022,ICAO,EXP,416849.56,11,,
2022,ICAO,EXP,416849.56,16,,
2022,ICAO,EXP,1733882.01,2,,
2022,ICAO,EXP,1733882.01,16,,
2022,ICAO,EXP,1978869.47,10,,
2022,ICAO,EXP,1978869.47,17,,
2022,ICAO,EXP,368525.07,8,,
2022,ICAO,EXP,368525.07,10,,
2022,ICAO,EXP,368525.07,16,,
2022,ICAO,EXP,416849.56,9,,
2022,ICAO,EXP,416849.56,12,,
2022,ICAO,EXP,1978869.47,8,,
2022,ICAO,EXP,1978869.47,11,,
2022,ICAO,EXP,368525.07,3,,
2022,ICAO,EXP,368525.07,1,,
2022,ICAO,EXP,368525.07,7,,
2022,ICAO,EXP,368525.07,12,,
2022,ICAO,EXP,368525.07,17,,
2022,ICAO,EXP,416849.56,10,,
2022,ICAO,EXP,416849.56,15,,
2022,ICAO,EXP,368525.07,5,,
2022,ICAO,EXP,368525.07,11,,
2022,ICAO,EXP,416849.56,2,,
2022,ICAO,EXP,416849.56,4,,
2022,ICAO,EXP,416849.56,13,,
2022,ICAO,EXP,416849.56,17,,
2022,PAHO,EXP,635609.0,1,,
2023,UNWOMEN,EXP,3385837.0,2,,
2023,UNWOMEN,EXP,12888023.0,1,,
2023,UNWOMEN,EXP,14799383.0,3,,
2023,UNWOMEN,EXP,419516076.0,5,,
2023,UNWOMEN,EXP,3877329.0,4,,
2023,UNWOMEN,EXP,16874573.0,8,,
2023,UNWOMEN,EXP,1529087.0,10,,
2023,UNWOMEN,EXP,9939069.0,11,,
2023,UNWOMEN,EXP,14144059.0,13,,
2023,UNWOMEN,EXP,47674764.0,16,,
2023,UNWOMEN,EXP,1474477.0,17,,
2023,PAHO,EXP,1866947.0,2,,
2023,PAHO,EXP,344819209.0,3,,
2023,PAHO,EXP,4599616.0,5,,
2023,PAHO,EXP,1362440.0,6,,
2023,PAHO,EXP,681220.0,7,,
2023,PAHO,EXP,505388.0,9,,
2023,PAHO,EXP,4129599.0,10,,
2023,PAHO,EXP,11513476.0,17,,
2023,PAHO,EXP,5916793.0,11,,
2023,PAHO,EXP,1362440.0,13,,
2023,PAHO,EXP,2483238.0,16,,
2023,ITC,EXP,12702720.0,1,,
2023,ITC,EXP,4445952.0,12,,
2023,ITC,EXP,2858112.0,13,,
2023,ITC,EXP,4287168.0,16,,
2023,ITC,EXP,28898688.0,17,,
2023,ITC,EXP,10797312.0,2,,
2023,ITC,EXP,635136.0,3,,
2023,ITC,EXP,5398656.0,4,,
2023,ITC,EXP,20959488.0,5,,
2023,ITC,EXP,62243328.0,8,,
2023,ITC,EXP,5557440.0,9,,
2023,UNFCCC,EXP,124311217.0,13,,
2023,CTBTO,EXP,128643691.0,16,,
2023,UNAIDS,EXP,83173672.0,3,,
2023,UNAIDS,EXP,153725.0,4,,
2023,UNAIDS,EXP,10011190.0,5,,
2023,UNAIDS,EXP,32732329.0,10,,
2023,UNAIDS,EXP,10144070.0,16,,
2023,UNAIDS,EXP,17735308.0,11,,
2023,UNAIDS,EXP,50197568.0,17,,
2023,UNICEF,EXP,1369977368.0,4,,
2023,UNICEF,EXP,47036461.0,5,,
2023,UNICEF,EXP,844032977.0,6,,
2023,UNICEF,EXP,526216266.0,1,,
2023,UNICEF,EXP,810076754.0,2,,
2023,UNICEF,EXP,2084958761.0,3,,
2023,UNICEF,EXP,181334257.0,10,,
2023,UNICEF,EXP,756083151.0,16,,
2023,UNICEF,EXP,1540981634.0,17,,
2023,UNICEF,EXP,127767346.0,13,,
2023,ISA,EXP,398498.0,9,,
2023,ISA,EXP,555208.0,14,,
2023,ISA,EXP,193543.0,16,,
2023,ISA,EXP,197499.0,17,,
2023,UNITAR,EXP,47636.0,14,,
2023,UNITAR,EXP,24767929.0,16,,
2023,UNITAR,EXP,734502.0,17,,
2023,UNITAR,EXP,958605.0,11,,
2023,UNITAR,EXP,3297690.0,12,,
2023,UNITAR,EXP,3265629.0,13,,
2023,UNITAR,EXP,2425805.0,2,,
2023,UNITAR,EXP,398103.0,5,,
2023,UNITAR,EXP,2092307.0,3,,
2023,UNITAR,EXP,3596845.0,4,,
2023,UNITAR,EXP,1739908.0,8,,
2023,UNESCO,EXP,7180301.0,16,,
2023,UNESCO,EXP,2249660.0,5,,
2023,UNESCO,EXP,740362.0,4,,
2023,UNESCO,EXP,2274838.0,13,,
2023,UNESCO,EXP,4549676.0,14,,
2023,UNESCO,EXP,1025757.0,9,,
2023,UNESCO,EXP,1137419.0,11,,
2023,UNESCO,EXP,512879.0,17,,
2023,UNRWA,EXP,214465604.0,3,,
2023,UNRWA,EXP,4033274.0,16,,
2023,UNRWA,EXP,780454815.0,4,,
2023,UNRWA,EXP,4033274.0,5,,
2023,UNRWA,EXP,4033274.0,10,,
2023,UNRWA,EXP,347734423.0,1,,
2023,UNRWA,EXP,92961120.0,6,,
2023,UNRWA,EXP,12830518.0,8,,
2023,UNOPS,EXP,100734457.0,1,,
2023,UNOPS,EXP,40785668.0,2,,
2023,UNOPS,EXP,270607379.0,3,,
2023,UNOPS,EXP,134485915.0,11,,
2023,UNOPS,EXP,4566656.0,12,,
2023,UNOPS,EXP,19539200.0,15,,
2023,UNOPS,EXP,3160984.0,14,,
2023,UNOPS,EXP,41684447.0,13,,
2023,UNOPS,EXP,322486157.0,16,,
2023,UNOPS,EXP,13428209.0,17,,
2023,UNOPS,EXP,33811130.0,4,,
2023,UNOPS,EXP,4021536.0,5,,
2023,UNOPS,EXP,42406534.0,6,,
2023,UNOPS,EXP,41692943.0,7,,
2023,UNOPS,EXP,24977185.0,8,,
2023,UNOPS,EXP,122913050.0,9,,
2023,UNOPS,EXP,17460849.0,10,,
2023,IRMCT,EXP,79295000.0,16,,
2023,UNHCR,EXP,178025130.0,8,,
2023,UNHCR,EXP,333502228.0,10,,
2023,UNHCR,EXP,477582591.0,11,,
2023,UNHCR,EXP,394097893.0,16,,
2023,UNHCR,EXP,337221446.0,17,,
2023,UNHCR,EXP,1203333137.0,1,,
2023,UNHCR,EXP,298673561.0,3,,
2023,UNHCR,EXP,210803620.0,4,,
2023,UNHCR,EXP,461946429.0,5,,
2023,UNHCR,EXP,92174713.0,6,,
2023,UNCDF,EXP,476935.0,14,,
2023,UNCDF,EXP,599814.0,16,,
2023,UNCDF,EXP,16846288.0,17,,
2023,UNCDF,EXP,35157722.0,1,,
2023,UNCDF,EXP,952903.0,2,,
2023,UNCDF,EXP,1407222.0,5,,
2023,UNCDF,EXP,2219044.0,7,,
2023,UNCDF,EXP,17308190.0,8,,
2023,UNCDF,EXP,6052864.0,11,,
2023,UNCDF,EXP,19759021.0,13,,
2023,UNHABITAT,EXP,5208632.0,1,,
2023,UNHABITAT,EXP,2445334.0,2,,
2023,UNHABITAT,EXP,0.0,3,,
2023,UNHABITAT,EXP,0.0,4,,
2023,UNHABITAT,EXP,2869476.0,5,,
2023,UNHABITAT,EXP,2985869.0,6,,
2023,UNHABITAT,EXP,2185957.0,7,,
2023,UNHABITAT,EXP,2171574.0,12,,
2023,UNHABITAT,EXP,2171574.0,14,,
2023,UNHABITAT,EXP,2367817.0,15,,
